id,d0,d1,distance_calculations,is_core,cluster_id
2523,640.509,260.983,207,0,10
2524,632.566,261.732,250,1,10
2525,632.969,261.954,248,1,10
2526,637.637,262.346,226,0,10
2527,600.762,262.49,389,1,10
2528,609.641,262.757,391,1,10
2529,598.192,262.925,385,1,10
2530,633.248,263.68,242,1,10
2531,613.565,264.571,376,1,10
2532,596.028,264.929,381,1,10
2533,605.868,266.005,391,1,10
2534,606.284,266.339,390,1,10
2535,630.267,266.767,256,1,10
2536,590.664,267.344,363,1,10
2537,634.972,268.941,227,0,10
2538,629.951,269.953,248,1,10
2539,566.779,270.141,248,0,10
2540,624.628,270.96,274,1,10
2541,592.434,271.299,378,1,10
2542,563.985,272.66,235,0,10
2543,582.921,272.69,335,1,10
2544,558.108,272.722,181,0,10
2545,576.439,273.065,308,1,10
2546,617.069,273.229,313,1,10
2547,606.928,273.56,388,1,10
2548,592.685,274.15,383,1,10
2549,604.825,274.538,391,1,10
2550,550.221,276.31,173,0,10
2551,631.365,277.22,230,0,10
2552,618.024,277.472,295,1,10
2553,609.564,277.599,373,1,10
2554,551.227,277.835,173,1,10
2555,561.011,278.402,227,1,10
2556,610.315,279.406,366,1,10
2557,630.816,279.596,226,0,10
2558,586.251,279.724,367,1,10
2559,615.035,280.036,314,1,10
2560,544.102,280.259,169,0,10
2561,596.122,280.357,393,1,10
2562,551.038,280.461,172,1,10
2563,627.389,280.766,239,0,10
2564,629.581,280.84,229,0,10
2565,583.927,280.909,359,1,10
2566,567.411,281.058,281,1,10
2567,563.615,281.11,261,1,10
2568,535.18,281.514,171,0,10
2569,588.253,281.569,377,1,10
2570,601.208,281.781,389,1,10
2571,628.756,281.994,233,0,10
2572,566.374,282.239,279,1,10
2573,553.029,282.259,179,1,10
2574,554.812,282.421,191,1,10
2575,591.563,282.493,390,1,10
2576,538.109,282.559,166,0,10
2577,614.086,282.568,313,1,10
2578,619.945,283.01,274,1,10
2579,550.033,283.092,172,1,10
2580,598.961,284.439,391,1,10
2581,598.586,284.883,390,1,10
2582,599.292,285.253,392,1,10
2583,603.992,287.038,386,1,10
2584,589.273,287.346,388,1,10
2585,537.23,287.784,163,1,10
2586,611.121,288.272,313,1,10
2587,584.461,288.812,378,1,10
2588,550.336,288.853,179,1,10
2589,545.758,289.376,172,1,10
2590,586.055,289.412,381,1,10
2591,562.703,289.468,276,1,10
2592,585.755,290.904,382,1,10
2593,574.252,290.973,330,1,10
2594,582.679,290.978,369,1,10
2595,549.662,291.402,182,1,10
2596,592.2,291.789,392,1,10
2597,581.772,291.836,371,1,10
2598,564.464,292.351,284,1,10
2599,586.942,292.405,387,1,10
2600,567.92,293.421,310,1,10
2601,566.964,293.507,304,1,10
2602,610.904,293.739,299,1,10
2603,583.331,293.777,379,1,10
2604,584.405,294.012,383,1,10
2605,549.789,294.089,191,1,10
2606,585.28,294.418,385,1,10
2607,583.83,294.789,383,1,10
2608,597.681,294.973,392,1,10
2609,535.768,295.254,167,1,10
2610,604.995,295.599,348,1,10
2611,545.803,295.735,173,1,10
2612,571.74,296.147,329,1,10
2613,536.682,296.948,170,1,10
2614,588.979,296.993,393,1,10
2615,574.955,297.113,347,1,10
2616,603.368,297.967,355,1,10
2617,529.14,298.157,168,0,10
2618,554.264,299.127,248,1,10
2619,524.605,299.439,176,0,10
2620,557.589,299.657,275,1,10
2621,560.629,300.508,282,1,10
2622,588.882,301.082,392,1,10
2623,580.291,302.288,380,1,10
2624,599.632,302.326,372,1,10
2625,528.668,302.446,165,1,10
2626,550.772,303.124,238,1,10
2627,520.891,303.156,177,0,10
2628,562.2,303.45,303,1,10
2629,553.389,304.069,260,1,10
2630,554.076,304.111,266,1,10
2631,565.244,304.849,316,1,10
2632,552.828,304.859,259,1,10
2633,545.118,305.189,198,1,10
2634,574.787,305.203,365,1,10
2635,548.781,305.562,232,1,10
2636,531.641,306.148,168,1,10
2637,580.045,306.605,385,1,10
2638,536.437,306.857,169,1,10
2639,581.364,307.078,390,1,10
2640,542.73,307.096,183,1,10
2641,566.065,308.456,329,1,10
2642,589.452,309.517,389,1,10
2643,581.997,309.537,391,1,10
2644,572.642,309.685,365,1,10
2645,564.544,310.094,328,1,10
2646,551.375,310.51,270,1,10
2647,592.919,310.886,391,1,10
2648,572.525,310.948,367,1,10
2649,593.848,312.823,373,0,10
2650,573.861,313.341,377,1,10
2651,570.477,313.669,362,1,10
2652,592.084,314.374,384,1,10
2653,543.406,314.782,222,1,10
2654,587.403,314.782,391,1,10
2655,572.385,315.254,377,1,10
2656,543.885,315.921,236,1,10
2657,532.48,316.115,171,1,10
2658,568.736,316.53,363,1,10
2659,542.344,317.173,223,1,10
2660,561.695,317.556,330,1,10
2661,557.155,319.103,312,1,10
2662,521.94,319.312,166,1,10
2663,530.896,320.019,173,1,10
2664,519.322,320.204,165,1,10
2665,551.946,321.267,295,1,10
2666,525.257,321.555,171,1,10
2667,557.719,322.275,323,1,10
2668,529.494,322.42,173,1,10
2669,565.606,323.526,363,1,10
2670,558.038,324.983,330,1,10
2671,513.127,325.576,170,0,10
2672,539.567,325.635,240,1,10
2673,511.288,325.661,175,0,10
2674,562.505,326.106,358,1,10
2675,524.815,326.561,171,1,10
2676,562.334,326.591,358,1,10
2677,542.555,326.774,269,1,10
2678,526.977,329.825,171,1,10
2679,510.187,332.044,171,1,10
2680,527.642,333.275,179,1,10
2681,535.357,333.618,240,1,10
2682,530.679,334.881,207,1,10
2683,521.398,336.101,170,1,10
2684,506.014,336.845,174,0,10
2685,544.957,338.278,309,1,10
2686,516.405,338.377,171,1,10
2687,559.536,338.844,371,0,10
2688,516.866,340.122,170,1,10
2689,516.175,340.423,171,1,10
2690,533.031,342.258,259,1,10
2691,516.709,342.967,169,1,10
2692,507.298,343.141,164,0,10
2693,526.655,343.227,214,1,10
2694,537.073,343.324,281,1,10
2695,531.384,344.036,256,1,10
2696,559.947,344.313,383,0,10
2697,551.8,344.665,356,1,10
2698,532.63,346.463,273,1,10
2699,549.928,346.87,349,1,10
2700,512.998,347.134,170,1,10
2701,506.282,347.256,167,0,10
2702,549.219,347.288,347,1,10
2703,549.046,347.325,347,1,10
2704,556.37,347.521,377,0,10
2705,530.543,347.717,263,1,10
2706,517.124,348.839,173,1,10
2707,505.591,349.722,167,0,10
2708,533.873,350.12,283,1,10
2709,546.092,350.246,337,1,10
2710,506.8,351.681,169,1,10
2711,514.726,352.324,172,1,10
2712,563.16,352.825,390,0,10
2713,560.466,353.041,388,0,10
2714,496.813,353.348,173,0,10
2715,523.78,353.627,240,1,10
2716,539.062,354.104,316,1,10
2717,515.737,354.633,181,1,10
2718,512.512,354.649,170,1,10
2719,545.246,354.684,348,1,10
2720,535.007,354.879,307,1,10
2721,531.92,355.585,287,1,10
2722,528.132,357.187,281,1,10
2723,509.195,357.335,172,1,10
2724,545.841,357.713,360,1,10
2725,564.763,360.585,392,0,10
2726,496.355,360.734,162,0,10
2727,526.393,362.78,285,1,10
2728,533.479,362.868,315,1,10
2729,534.698,363.307,325,1,10
2730,514.931,364.027,218,1,10
2731,508.735,364.085,178,0,10
2732,544.336,365.089,371,1,10
2733,536.211,368.434,346,1,10
2734,544.616,368.465,379,1,10
2735,518.741,368.731,272,1,10
2736,549.438,368.815,390,1,10
2737,552.761,369.18,395,1,10
2738,527.74,370.741,311,1,10
2739,529.853,371.235,325,1,10
2740,507.817,371.655,204,0,10
2741,537.48,372.144,363,1,10
2742,514.38,372.154,260,0,10
2743,540.382,372.201,374,1,10
2744,522.716,372.396,298,1,10
2745,547.908,373.611,389,1,10
2746,563.812,373.659,365,1,10
2747,570.276,374.89,296,0,10
2748,537.858,375.534,371,1,10
2749,566.252,376.006,325,0,10
2750,522.372,376.576,310,1,10
2751,541.593,376.772,385,1,10
2752,546.888,377.032,393,1,10
2753,582.543,378.021,230,0,10
2754,573.339,379.514,266,0,10
2755,572.883,380.49,265,0,10
2756,584.977,380.705,207,0,10
2757,506.593,380.706,244,0,10
2758,564.637,382.724,301,1,10
2759,560.103,383.985,333,1,10
2760,568.561,384.308,280,1,10
2761,582.386,384.61,208,0,10
2762,544.506,384.68,390,1,10
2763,602.052,385.07,167,0,10
2764,626.183,385.463,156,0,10
2765,623.634,386.466,159,0,10
2766,557.014,386.488,353,1,10
2767,616.898,386.718,155,0,10
2768,524.271,387.662,347,1,10
2769,497.011,388.034,208,0,10
2770,564.948,388.251,285,1,10
2771,576.761,388.831,227,1,10
2772,561.196,389.205,298,1,10
2773,594.78,390.005,164,0,10
2774,630.417,390.87,153,0,10
2775,575.553,391.146,226,1,10
2776,623.474,391.353,156,1,10
2777,528.987,391.381,377,1,10
2778,623.929,392.063,156,1,10
2779,500.079,392.084,249,0,10
2780,621.458,392.174,155,1,10
2781,627.516,392.205,157,1,10
2782,609.448,392.217,153,0,10
2783,556.283,393.042,314,1,10
2784,614.765,393.269,156,0,10
2785,624.527,393.526,159,1,10
2786,568.984,393.64,248,1,10
2787,518.845,393.922,340,1,10
2788,538.624,394.299,387,1,10
2789,613.404,394.391,155,0,10
2790,557.228,394.627,302,1,10
2791,546.581,395.05,387,1,10
2792,529.239,395.06,384,1,10
2793,553.648,395.396,327,1,10
2794,620.747,395.5,156,1,10
2795,637.922,396.26,154,1,10
2796,619.682,396.262,156,1,10
2797,620.355,396.944,156,1,10
2798,640.872,396.954,144,1,10
2799,647.756,397.113,124,1,10
2800,517.716,397.381,347,1,10
2801,509.624,398.128,315,0,10
2802,584.55,398.314,167,1,10
2803,515.617,398.462,339,1,10
2804,534.354,398.824,391,1,10
2805,658.107,398.942,105,0,10
2806,523.036,399.07,377,1,10
2807,540.774,399.332,390,1,10
2808,512.329,399.97,331,1,10
2809,659.654,400.335,96,0,10
2810,580.489,400.387,175,1,10
2811,656.659,400.523,105,1,10
2812,497.553,400.884,276,0,10
2813,580.793,400.915,173,1,10
2814,652.585,401.112,112,1,10
2815,653.301,401.142,113,1,10
2816,634.716,401.244,152,1,10
2817,664.506,402.044,88,0,10
2818,607.694,402.076,156,1,10
2819,631.776,402.169,153,1,10
2820,596.177,402.183,153,0,10
2821,638.123,402.948,147,1,10
2822,666.425,403.01,82,0,10
2823,569.496,403.554,214,1,10
2824,523.135,404.033,383,1,10
2825,591.13,404.274,166,0,10
2826,514.003,404.715,357,1,10
2827,540.47,405.085,380,1,10
2828,556,405.256,274,1,10
2829,634.319,405.427,147,1,10
2830,636.7,405.742,145,1,10
2831,517.442,406.077,371,1,10
2832,637.681,406.356,143,1,10
2833,507.08,406.499,329,0,10
2834,532.885,407.271,389,1,10
2835,561.513,407.344,240,1,10
2836,657.817,408.07,93,1,10
2837,576.475,408.079,172,0,10
2838,519.845,408.173,383,1,10
2839,605.298,408.676,155,1,10
2840,525.329,408.777,393,1,10
2841,609.738,408.906,162,1,10
2842,643.854,409.022,119,1,10
2843,632.419,409.502,145,1,10
2844,531.025,409.594,391,1,10
2845,665.24,409.595,80,1,10
2846,656.889,409.615,93,1,10
2847,543.174,409.724,336,1,10
2848,583.483,409.846,165,0,10
2849,559.64,410.03,240,1,10
2850,521.159,410.444,391,1,10
2851,594.187,410.605,146,0,10
2852,531.474,410.911,391,1,10
2853,537.59,410.962,373,1,10
2854,589.913,410.969,159,0,10
2855,559.715,411.3,235,1,10
2856,644.994,411.51,115,1,10
2857,522.47,411.807,390,1,10
2858,522.187,411.914,388,1,10
2859,558.783,412.258,236,1,10
2860,546.742,412.305,295,1,10
2861,523.594,412.541,391,1,10
2862,617.726,412.715,153,1,10
2863,571.524,413.035,181,1,10
2864,543.677,413.373,311,1,10
2865,624.702,413.612,155,1,10
2866,513.46,413.998,377,1,10
2867,541.81,414.169,319,1,10
2868,593.963,414.261,147,0,10
2869,644.629,414.595,112,1,10
2870,638.329,414.601,122,1,10
2871,625.101,414.69,151,1,10
2872,544.225,414.718,299,1,10
2873,548.348,415.317,279,1,10
2874,648.34,415.376,105,1,10
2875,656.796,416.111,87,1,10
2876,622.982,416.399,155,1,10
2877,639.921,416.485,120,1,10
2878,527.026,416.579,391,1,10
2879,544.763,416.649,292,1,10
2880,518.294,416.867,387,1,10
2881,680.701,416.937,36,0,10
2882,536.556,417.417,347,1,10
2883,650.36,418.248,93,1,10
2884,577.566,418.34,163,1,10
2885,654.665,418.648,88,1,10
2886,662.413,418.669,77,1,10
2887,588.025,419.772,149,1,10
2888,509.088,420.189,382,1,10
2889,517.639,420.626,391,1,10
2890,615.942,420.748,154,1,10
2891,555.656,421.388,226,1,10
2892,541.292,421.412,292,1,10
2893,606.456,421.616,157,1,10
2894,555.477,422.03,226,1,10
2895,641.059,422.102,113,1,10
2896,683.671,422.505,27,0,10
2897,663.05,422.637,66,1,10
2898,595.394,422.642,155,1,10
2899,602.168,422.725,157,1,10
2900,639.621,422.884,112,1,10
2901,642.005,422.946,111,1,10
2902,503.099,423.039,367,0,10
2903,552.192,423.151,236,1,10
2904,645.575,423.792,100,1,10
2905,675.769,424.198,36,0,10
2906,547.195,424.432,256,1,10
2907,614.932,424.576,153,1,10
2908,557.78,425.207,205,1,10
2909,667.073,425.59,53,1,10
2910,510.521,426.533,392,1,10
2911,632.094,426.829,121,1,10
2912,555.071,427.039,206,1,10
2913,664.939,427.302,56,1,10
2914,534.138,427.444,304,1,10
2915,600.056,427.462,155,1,10
2916,606.664,427.974,157,1,10
2917,591.859,428.001,156,1,10
2918,645.176,428.255,96,1,10
2919,670.508,428.31,43,0,10
2920,561.414,428.466,179,1,10
2921,613.794,428.565,155,1,10
2922,559.657,428.669,186,1,10
2923,560.38,429.224,181,1,10
2924,671.176,429.473,41,0,10
2925,550.407,429.628,226,1,10
2926,496.552,429.749,361,0,10
2927,598.298,430.209,155,1,10
2928,681.532,430.285,22,0,10
2929,666.825,430.519,47,1,10
2930,576.034,430.531,161,1,10
2931,541.993,430.812,255,1,10
2932,531.421,430.824,306,1,10
2933,649.929,431.409,82,1,10
2934,677.589,431.481,27,0,10
2935,548.547,431.905,227,1,10
2936,519.073,431.995,390,1,10
2937,568.102,432.006,164,1,10
2938,635.104,432.828,112,1,10
2939,505.11,432.984,391,0,10
2940,579.018,433.463,146,0,10
2941,618.99,433.662,147,1,10
2942,526.011,433.833,331,1,10
2943,518.055,433.979,391,1,10
2944,571.178,434.044,167,1,10
2945,605.596,434.319,158,1,10
2946,524.43,434.446,342,1,10
2947,660.227,434.59,57,1,10
2948,517.953,434.911,387,0,10
2949,673.834,435.254,30,0,10
2950,622.07,435.692,135,1,10
2951,595.016,436.412,156,1,10
2952,584.847,436.565,155,1,10
2953,644.594,436.61,86,1,10
2954,618.814,436.923,143,1,10
2955,549.33,437.57,203,1,10
2956,607.165,437.833,154,1,10
2957,508.218,438.065,392,0,10
2958,632.776,438.067,111,1,10
2959,672.278,438.864,29,0,10
2960,512.791,438.881,387,0,10
2961,523.964,438.922,313,0,10
2962,641.493,439.113,91,1,10
2963,511.816,439.857,385,0,10
2964,646.095,440.274,82,1,10
2965,539.492,440.442,235,1,10
2966,545.038,440.497,206,1,10
2967,552.415,440.576,181,1,10
2968,637.852,440.88,94,1,10
2969,647.44,440.969,79,1,10
2970,570.518,441.199,151,1,10
2971,668.521,441.215,34,0,10
2972,647.346,441.747,79,1,10
2973,649.06,442.005,74,1,10
2974,655.122,442.006,60,1,10
2975,554.389,442.29,167,1,10
2976,540.557,442.73,227,1,10
2977,601.448,442.844,154,1,10
2978,612.047,442.94,143,1,10
2979,594.482,443.222,160,1,10
2980,645.027,443.565,80,1,10
2981,514.101,444.018,369,0,10
2982,518.556,444.059,327,0,10
2983,573.011,444.297,144,1,10
2984,603.032,444.463,155,1,10
2985,555.255,445.01,165,1,10
2986,593.286,445.038,160,1,10
2987,558.663,445.26,164,1,10
2988,591.195,445.414,158,1,10
2989,661.845,445.446,40,0,10
2990,602.472,445.846,155,1,10
2991,601.816,446.305,155,1,10
2992,564.269,446.346,160,1,10
2993,609.013,446.653,145,1,10
2994,520.396,447.219,296,0,10
2995,560.053,447.272,169,1,10
2996,637.739,447.422,86,1,10
2997,638.559,448.135,84,1,10
2998,587.828,448.49,157,1,10
2999,629.202,448.54,100,1,10
3000,627.726,450.15,101,0,10
3001,621.208,451.384,111,0,10
3002,538.157,452.418,204,1,10
3003,629.318,452.661,94,0,10
3004,657.117,452.665,40,0,10
3005,559.182,452.682,162,1,10
3006,545.589,452.721,172,0,10
3007,602.373,453.472,152,0,10
3008,551.717,453.653,164,1,10
3009,653.791,453.915,44,0,10
3010,612.672,454.15,124,0,10
3011,558.219,454.31,161,1,10
3012,547.3,454.506,166,1,10
3013,612.535,455.623,122,0,10
3014,578.35,455.69,162,0,10
3015,538.964,455.895,184,0,10
3016,534.608,455.959,206,0,10
3017,621.903,455.992,108,0,10
3018,618.075,456.074,111,0,10
3019,562.08,456.396,151,1,10
3020,617.962,457.551,113,0,10
3021,568.39,457.755,159,0,10
3022,573.75,458.924,160,0,10
3023,565.86,459.454,156,0,10
3024,561.304,459.931,143,0,10
3025,578.67,460.61,156,0,10
3026,554.716,460.908,158,0,10
3027,577.082,461.731,156,0,10
3028,569.221,462.349,157,0,10
3029,556.636,464.758,145,0,10
3030,557.293,465.752,145,0,10
